subj_idx,isblow,pump_idx,choice,reward,reaction_time,trial,HE,PCPP
778711.0,0.0,4.0,1.0,4.0,424.0,5.0,5.0,1.0
778711.0,1.0,5.0,1.0,0.0,357.0,5.0,5.0,0.0
778711.0,0.0,1.0,1.0,1.0,455.0,6.0,5.0,0.0
778711.0,0.0,2.0,1.0,2.0,443.0,6.0,5.0,0.0
778711.0,0.0,3.0,1.0,3.0,342.0,6.0,5.0,0.0
778711.0,0.0,4.0,1.0,4.0,333.0,6.0,5.0,2.0
778711.0,0.0,5.0,0.0,5.0,368.0,6.0,5.0,0.0
778711.0,0.0,1.0,1.0,1.0,496.0,7.0,3.0,0.0
778711.0,0.0,2.0,1.0,2.0,353.0,7.0,3.0,0.0
778711.0,0.0,3.0,1.0,3.0,369.0,7.0,3.0,0.0
778711.0,0.0,4.0,1.0,4.0,438.0,7.0,3.0,2.0
778711.0,0.0,5.0,0.0,5.0,381.0,7.0,3.0,0.0
778711.0,0.0,1.0,1.0,1.0,592.0,8.0,3.0,0.0
778711.0,0.0,2.0,1.0,2.0,459.0,8.0,3.0,0.0
778711.0,0.0,3.0,1.0,3.0,360.0,8.0,3.0,0.0
778711.0,0.0,4.0,1.0,4.0,390.0,8.0,3.0,2.0
778711.0,0.0,5.0,0.0,5.0,405.0,8.0,3.0,0.0
778711.0,0.0,1.0,1.0,1.0,491.0,9.0,3.0,0.0
778711.0,0.0,2.0,1.0,2.0,394.0,9.0,3.0,0.0
778711.0,0.0,3.0,1.0,3.0,511.0,9.0,3.0,0.0
778711.0,0.0,4.0,1.0,4.0,338.0,9.0,3.0,2.0
778711.0,0.0,5.0,0.0,5.0,655.0,9.0,3.0,0.0
778711.0,0.0,1.0,1.0,1.0,683.0,10.0,3.0,0.0
778711.0,0.0,2.0,1.0,2.0,505.0,10.0,3.0,0.0
778711.0,0.0,3.0,1.0,3.0,462.0,10.0,3.0,0.0
778711.0,0.0,4.0,1.0,4.0,464.0,10.0,3.0,1.0
778711.0,1.0,5.0,1.0,0.0,599.0,10.0,3.0,0.0
778711.0,0.0,1.0,1.0,1.0,1403.0,11.0,5.0,0.0
778711.0,0.0,2.0,1.0,2.0,485.0,11.0,5.0,0.0
778711.0,0.0,3.0,1.0,3.0,379.0,11.0,5.0,0.0
778711.0,0.0,4.0,1.0,4.0,708.0,11.0,5.0,1.0
778711.0,1.0,5.0,1.0,0.0,413.0,11.0,5.0,0.0
778711.0,0.0,1.0,1.0,1.0,527.0,12.0,5.0,0.0
778711.0,0.0,2.0,1.0,2.0,375.0,12.0,5.0,0.0
778711.0,0.0,3.0,1.0,3.0,416.0,12.0,5.0,2.0
778711.0,0.0,4.0,0.0,4.0,381.0,12.0,5.0,0.0
778711.0,0.0,1.0,1.0,1.0,429.0,13.0,3.0,0.0
778711.0,0.0,2.0,1.0,2.0,293.0,13.0,3.0,0.0
778711.0,0.0,3.0,1.0,3.0,579.0,13.0,3.0,2.0
778711.0,0.0,4.0,0.0,4.0,749.0,13.0,3.0,0.0
778711.0,0.0,1.0,1.0,1.0,651.0,14.0,3.0,0.0
778711.0,0.0,2.0,1.0,2.0,615.0,14.0,3.0,0.0
778711.0,0.0,3.0,1.0,3.0,1001.0,14.0,3.0,2.0
778711.0,0.0,4.0,0.0,4.0,550.0,14.0,3.0,0.0
778711.0,0.0,1.0,1.0,1.0,919.0,15.0,3.0,0.0
778711.0,0.0,2.0,1.0,2.0,494.0,15.0,3.0,2.0
778711.0,0.0,3.0,0.0,3.0,593.0,15.0,3.0,0.0
778711.0,0.0,1.0,1.0,1.0,883.0,16.0,3.0,0.0
778711.0,0.0,2.0,1.0,2.0,565.0,16.0,3.0,0.0
