subj_idx,isblow,pump_idx,choice,reward,reaction_time,trial,HE,PCPP
3001015911.0,0.0,2.0,1.0,2.0,349.98790200006601,25.0,5.0,0.0
3001015911.0,0.0,3.0,1.0,3.0,547.13505900008397,25.0,5.0,1.0
3001015911.0,1.0,4.0,1.0,0.0,465.10971299994696,25.0,5.0,0.0
3001015911.0,0.0,1.0,1.0,1.0,485.65863900012107,26.0,5.0,0.0
3001015911.0,0.0,2.0,1.0,2.0,438.3433259999951,26.0,5.0,0.0
3001015911.0,0.0,3.0,1.0,3.0,464.14847899995897,26.0,5.0,1.0
3001015911.0,1.0,4.0,1.0,0.0,870.89186799994411,26.0,5.0,0.0
3001015911.0,0.0,1.0,1.0,1.0,491.17019099958293,29.0,5.0,0.0
3001015911.0,0.0,2.0,1.0,2.0,352.85562299986901,29.0,5.0,0.0
3001015911.0,0.0,3.0,1.0,3.0,552.24538499987796,29.0,5.0,1.0
3001015911.0,1.0,4.0,1.0,0.0,658.55319399997802,29.0,5.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,374.15746200008505,4.0,5.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,306.06165099993609,4.0,5.0,0.0
3001017111.0,0.0,3.0,1.0,3.0,269.81435600009701,4.0,5.0,0.0
3001017111.0,0.0,4.0,1.0,4.0,323.07130599997396,4.0,5.0,1.0
3001017111.0,1.0,5.0,1.0,0.0,274.43809900000804,4.0,5.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,337.83608500004902,5.0,5.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,260.67013800002303,5.0,5.0,0.0
3001017111.0,0.0,3.0,1.0,3.0,403.47268899995498,5.0,5.0,0.0
3001017111.0,0.0,4.0,1.0,4.0,319.07681699999608,5.0,5.0,0.0
3001017111.0,0.0,5.0,1.0,5.0,243.469109999978,5.0,5.0,1.0
3001017111.0,1.0,6.0,1.0,0.0,239.50526400005901,5.0,5.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,272.14857599994997,6.0,5.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,320.60563100003503,6.0,5.0,0.0
3001017111.0,0.0,3.0,1.0,3.0,276.177029999985,6.0,5.0,0.0
3001017111.0,0.0,4.0,1.0,4.0,279.07102999995499,6.0,5.0,0.0
3001017111.0,0.0,5.0,1.0,5.0,272.995291000029,6.0,5.0,0.0
3001017111.0,0.0,6.0,1.0,6.0,281.456632999948,6.0,5.0,0.0
3001017111.0,0.0,7.0,1.0,7.0,350.69297399991206,6.0,5.0,2.0
3001017111.0,0.0,8.0,0.0,8.0,654.54633500007708,6.0,5.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,354.09304799998216,7.0,3.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,257.38758199997801,7.0,3.0,0.0
3001017111.0,0.0,3.0,1.0,3.0,282.00903799995604,7.0,3.0,1.0
3001017111.0,1.0,4.0,1.0,0.0,0.0,7.0,3.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,417.49843600007409,8.0,5.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,244.54771599994299,8.0,5.0,0.0
3001017111.0,0.0,3.0,1.0,3.0,247.29675399999002,8.0,5.0,0.0
3001017111.0,0.0,4.0,1.0,4.0,245.12089899997102,8.0,5.0,1.0
3001017111.0,1.0,5.0,1.0,0.0,310.86995800001199,8.0,5.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,473.03845399994799,10.0,5.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,366.47604600000204,10.0,5.0,0.0
3001017111.0,0.0,3.0,1.0,3.0,302.431167000009,10.0,5.0,0.0
3001017111.0,0.0,4.0,1.0,4.0,350.18432599997595,10.0,5.0,0.0
3001017111.0,0.0,5.0,1.0,5.0,294.16147100005202,10.0,5.0,0.0
3001017111.0,0.0,6.0,1.0,6.0,299.09157500003397,10.0,5.0,1.0
3001017111.0,1.0,7.0,1.0,0.0,278.67286499997601,10.0,5.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,345.14585500005501,11.0,5.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,258.760149000068,11.0,5.0,0.0
3001017111.0,0.0,3.0,1.0,3.0,253.89014400002497,11.0,5.0,0.0
3001017111.0,0.0,4.0,1.0,4.0,230.61598499998604,11.0,5.0,0.0
3001017111.0,0.0,5.0,1.0,5.0,247.53459099997602,11.0,5.0,0.0
3001017111.0,0.0,6.0,1.0,6.0,263.06900299994101,11.0,5.0,0.0
3001017111.0,0.0,7.0,1.0,7.0,252.09674100005898,11.0,5.0,0.0
3001017111.0,0.0,8.0,1.0,8.0,295.75980799995699,11.0,5.0,1.0
3001017111.0,1.0,9.0,1.0,0.0,270.66033400001299,11.0,5.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,319.79173299998797,12.0,5.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,267.05997199997,12.0,5.0,0.0
3001017111.0,0.0,3.0,1.0,3.0,301.308769999991,12.0,5.0,0.0
3001017111.0,0.0,4.0,1.0,4.0,263.12867499996202,12.0,5.0,0.0
3001017111.0,0.0,5.0,1.0,5.0,313.21306700010604,12.0,5.0,0.0
3001017111.0,0.0,6.0,1.0,6.0,255.70644399999802,12.0,5.0,0.0
3001017111.0,0.0,7.0,1.0,7.0,264.13121200005202,12.0,5.0,0.0
3001017111.0,0.0,8.0,1.0,8.0,316.17033099996701,12.0,5.0,0.0
3001017111.0,0.0,9.0,1.0,9.0,270.67355999997699,12.0,5.0,0.0
3001017111.0,0.0,10.0,1.0,10.0,305.06890100002698,12.0,5.0,2.0
3001017111.0,0.0,11.0,0.0,11.0,252.877917000092,12.0,5.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,262.74791299999799,13.0,3.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,318.66848099991796,13.0,3.0,0.0
3001017111.0,0.0,3.0,1.0,3.0,320.66086399993304,13.0,3.0,0.0
3001017111.0,0.0,4.0,1.0,4.0,253.02043199997098,13.0,3.0,0.0
3001017111.0,0.0,5.0,1.0,5.0,290.17135900005502,13.0,3.0,0.0
3001017111.0,0.0,6.0,1.0,6.0,196.22111800003898,13.0,3.0,0.0
3001017111.0,0.0,7.0,1.0,7.0,231.34962500000702,13.0,3.0,0.0
3001017111.0,0.0,8.0,1.0,8.0,245.57603700009201,13.0,3.0,0.0
3001017111.0,0.0,9.0,1.0,9.0,294.61136600002601,13.0,3.0,0.0
3001017111.0,0.0,10.0,1.0,10.0,283.90642300007596,13.0,3.0,0.0
3001017111.0,0.0,11.0,1.0,11.0,233.74577999993599,13.0,3.0,0.0
3001017111.0,0.0,12.0,1.0,12.0,285.32782199999895,13.0,3.0,1.0
