subj_idx,isblow,pump_idx,choice,reward,reaction_time,trial,HE,PCPP
787011.0,0.0,3.0,1.0,3.0,357.0,4.0,3.0,0.0
787011.0,0.0,4.0,1.0,4.0,400.0,4.0,3.0,0.0
787011.0,0.0,5.0,1.0,5.0,372.0,4.0,3.0,2.0
787011.0,0.0,6.0,0.0,6.0,850.0,4.0,3.0,0.0
787011.0,0.0,1.0,1.0,1.0,405.0,5.0,3.0,0.0
787011.0,0.0,2.0,1.0,2.0,160.0,5.0,3.0,0.0
787011.0,0.0,3.0,1.0,3.0,523.0,5.0,3.0,0.0
787011.0,0.0,4.0,1.0,4.0,1555.0,5.0,3.0,0.0
787011.0,0.0,5.0,1.0,5.0,2131.0,5.0,3.0,1.0
787011.0,1.0,6.0,1.0,0.0,1360.0,5.0,3.0,0.0
787011.0,0.0,1.0,1.0,1.0,452.0,6.0,5.0,0.0
787011.0,0.0,2.0,1.0,2.0,408.0,6.0,5.0,0.0
787011.0,0.0,3.0,1.0,3.0,561.0,6.0,5.0,0.0
787011.0,0.0,4.0,1.0,4.0,2846.0,6.0,5.0,0.0
787011.0,0.0,5.0,1.0,5.0,538.0,6.0,5.0,1.0
787011.0,1.0,6.0,1.0,0.0,465.0,6.0,5.0,0.0
787011.0,0.0,1.0,1.0,1.0,406.0,7.0,5.0,0.0
787011.0,0.0,2.0,1.0,2.0,184.0,7.0,5.0,0.0
787011.0,0.0,3.0,1.0,3.0,317.0,7.0,5.0,0.0
787011.0,0.0,4.0,1.0,4.0,1410.0,7.0,5.0,2.0
787011.0,0.0,5.0,0.0,5.0,412.0,7.0,5.0,0.0
787011.0,0.0,1.0,1.0,1.0,498.0,8.0,3.0,0.0
787011.0,0.0,2.0,1.0,2.0,473.0,8.0,3.0,0.0
787011.0,0.0,3.0,1.0,3.0,857.0,8.0,3.0,0.0
787011.0,0.0,4.0,1.0,4.0,523.0,8.0,3.0,0.0
787011.0,0.0,5.0,1.0,5.0,489.0,8.0,3.0,2.0
787011.0,0.0,6.0,0.0,6.0,539.0,8.0,3.0,0.0
787011.0,0.0,1.0,1.0,1.0,609.0,9.0,3.0,0.0
787011.0,0.0,2.0,1.0,2.0,314.0,9.0,3.0,0.0
787011.0,0.0,3.0,1.0,3.0,374.0,9.0,3.0,2.0
787011.0,0.0,4.0,0.0,4.0,604.0,9.0,3.0,0.0
787011.0,0.0,1.0,1.0,1.0,1093.0,10.0,3.0,0.0
787011.0,0.0,2.0,1.0,2.0,324.0,10.0,3.0,0.0
787011.0,0.0,3.0,1.0,3.0,520.0,10.0,3.0,0.0
787011.0,0.0,4.0,1.0,4.0,630.0,10.0,3.0,0.0
787011.0,0.0,5.0,1.0,5.0,488.0,10.0,3.0,2.0
787011.0,0.0,6.0,0.0,6.0,451.0,10.0,3.0,0.0
787011.0,0.0,1.0,1.0,1.0,764.0,11.0,3.0,0.0
787011.0,0.0,2.0,1.0,2.0,431.0,11.0,3.0,0.0
787011.0,0.0,3.0,1.0,3.0,460.0,11.0,3.0,0.0
787011.0,0.0,4.0,1.0,4.0,687.0,11.0,3.0,0.0
787011.0,0.0,5.0,1.0,5.0,640.0,11.0,3.0,2.0
787011.0,0.0,6.0,0.0,6.0,411.0,11.0,3.0,0.0
787011.0,0.0,1.0,1.0,1.0,1154.0,12.0,3.0,0.0
787011.0,0.0,2.0,1.0,2.0,486.0,12.0,3.0,0.0
787011.0,0.0,3.0,1.0,3.0,443.0,12.0,3.0,0.0
787011.0,0.0,4.0,1.0,4.0,365.0,12.0,3.0,2.0
787011.0,0.0,5.0,0.0,5.0,191.0,12.0,3.0,0.0
787011.0,0.0,1.0,1.0,1.0,485.0,13.0,3.0,0.0
787011.0,0.0,2.0,1.0,2.0,449.0,13.0,3.0,0.0
787011.0,0.0,3.0,1.0,3.0,167.0,13.0,3.0,2.0
787011.0,0.0,4.0,0.0,4.0,682.0,13.0,3.0,0.0
787011.0,0.0,1.0,1.0,1.0,2295.0,14.0,3.0,0.0
787011.0,0.0,2.0,1.0,2.0,642.0,14.0,3.0,0.0
787011.0,0.0,3.0,1.0,3.0,1256.0,14.0,3.0,0.0
787021.0,0.0,1.0,1.0,1.0,1550.0,1.0,0.0,0.0
787021.0,0.0,2.0,1.0,2.0,342.0,1.0,0.0,0.0
787021.0,0.0,3.0,1.0,3.0,441.0,1.0,0.0,0.0
787021.0,0.0,4.0,1.0,4.0,410.0,1.0,0.0,0.0
787021.0,0.0,5.0,1.0,5.0,480.0,1.0,0.0,0.0
787021.0,0.0,6.0,1.0,6.0,438.0,1.0,0.0,2.0
787021.0,0.0,7.0,0.0,7.0,442.0,1.0,0.0,0.0
787021.0,0.0,1.0,1.0,1.0,490.0,2.0,3.0,0.0
787021.0,0.0,2.0,1.0,2.0,164.0,2.0,3.0,0.0
787021.0,0.0,3.0,1.0,3.0,689.0,2.0,3.0,0.0
787021.0,0.0,4.0,1.0,4.0,256.0,2.0,3.0,0.0
787021.0,0.0,5.0,1.0,5.0,363.0,2.0,3.0,0.0
787021.0,0.0,6.0,1.0,6.0,470.0,2.0,3.0,2.0
787021.0,0.0,7.0,0.0,7.0,503.0,2.0,3.0,0.0
787021.0,0.0,1.0,1.0,1.0,363.0,3.0,3.0,0.0
787021.0,0.0,2.0,1.0,2.0,127.0,3.0,3.0,0.0
787021.0,0.0,3.0,1.0,3.0,109.0,3.0,3.0,0.0
787021.0,0.0,4.0,1.0,4.0,604.0,3.0,3.0,0.0
787021.0,0.0,5.0,1.0,5.0,392.0,3.0,3.0,0.0
787021.0,0.0,6.0,1.0,6.0,1030.0,3.0,3.0,2.0
787021.0,0.0,7.0,0.0,7.0,407.0,3.0,3.0,0.0
